SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SEASON,SURVEY,YEAR,LENGTH,WEIGHT,pred,K_rel
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1996,89.00,7.000,7.6415002678,0.9160504815
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1997,27.00,0.185,0.1807830767,1.0233258742
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1997,41.00,0.503,0.6708311173,0.7498161415
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1997,46.00,0.943,0.9626654377,0.9795718877
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1997,59.00,2.100,2.102663409,0.9987333165
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1997,68.00,3.610,3.2832443812,1.099522174
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,14.00,0.023,0.0230058241,0.999746843
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,15.00,0.029,0.0285685816,1.015101148
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,15.00,0.037,0.0285685816,1.2951290509
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,17.00,0.042,0.0423165951,0.9925184171
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,17.00,0.043,0.0423165951,1.016149808
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,43.00,0.800,0.7790038774,1.0269525264
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,45.00,0.948,0.8984911365,1.0551022281
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,47.00,0.941,1.029894116,0.9136861599
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,47.00,1.022,1.029894116,0.9923350217
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,48.00,1.094,1.1002529051,0.9943168475
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,51.00,1.430,1.3308706095,1.0744846191
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,55.00,1.750,1.6868152287,1.0374580276
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,55.00,1.650,1.6868152287,0.9781747117
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1998,76.00,4.060,4.655064214,0.8721684199
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,23.00,0.106,0.1092896746,0.969899493
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,23.00,0.107,0.1092896746,0.9790494882
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,25.00,0.155,0.1419857314,1.0916589891
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,28.00,0.189,0.2026441362,0.9326694742
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,33.00,0.340,0.3393997275,1.0017686299
164712,EGOM,NONE,10,FALL,NMFS fall BTS,1999,44.00,0.837,0.8372957072,0.9996468306
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,15.00,0.025,0.0285685816,0.8750871965
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,24.00,0.144,0.1249097322,1.1528325095
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,24.00,0.127,0.1249097322,1.0167342271
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,25.00,0.153,0.1419857314,1.0775730667
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,25.00,0.097,0.1419857314,0.6831672384
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,26.00,0.155,0.1605869562,0.9652091531
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,31.00,0.240,0.2789227369,0.8604533378
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,45.00,0.804,0.8984911365,0.8948335352
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,51.00,1.282,1.3308706095,0.963279218
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,51.00,1.576,1.3308706095,1.1841872446
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2000,65.00,2.808,2.8496738811,0.9853759122
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2001,15.00,0.024,0.0285685816,0.8400837087
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2001,38.00,0.581,0.5284810624,1.099377142
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2001,61.00,2.194,2.3346074631,0.9397725462
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2001,61.00,2.186,2.3346074631,0.936345846
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,17.00,0.036,0.0423165951,0.8507300718
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,17.00,0.039,0.0423165951,0.9216242444
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.180,4.2812599516,0.9763480955
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,77.00,4.400,4.8500420088,0.907208637
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,84.00,6.870,6.373223658,1.0779474201
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,88.00,6.930,7.3752222365,0.9396327023
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,93.00,10.680,8.7722103334,1.2174810674
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2003,99.00,10.560,10.674231255,0.9892984092
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2004,24.00,0.127,0.1249097322,1.0167342271
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.176,0.1605869562,1.0959794254
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2004,51.00,1.520,1.3308706095,1.1421095252
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.031,2.2165685787,0.9162811471
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2005,20.00,0.060,0.0704784029,0.8513246256
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2005,50.00,1.608,1.2506648659,1.2857161369
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,30.00,0.253,0.2516430415,1.0053923941
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,43.00,0.766,0.7790038774,0.983307044
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,49.00,1.030,1.1738177625,0.8774786282
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,50.00,1.131,1.2506648659,0.9043189993
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,57.00,1.761,1.8869409123,0.9332565681
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2006,57.00,1.602,1.8869409123,0.8489931982
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2007,42.00,0.768,0.7235406119,1.0614469836
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2007,43.00,0.804,0.7790038774,1.032087289
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2007,55.00,2.108,1.6868152287,1.2496922984
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2007,85.00,6.020,6.6144213734,0.9101325211
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2008,49.00,1.179,1.1738177625,1.004414857
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2008,76.00,4.740,4.655064214,1.0182458892
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,27.00,0.140,0.1807830767,0.7744087697
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,28.00,0.230,0.2026441362,1.1349945983
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,30.00,0.250,0.2516430415,0.9934707452
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,32.00,0.305,0.3081510504,0.9897743317
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,32.00,0.355,0.3081510504,1.1520324188
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,32.00,0.385,0.3081510504,1.2493872711
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,35.00,0.425,0.4082467067,1.0410371793
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,38.00,0.585,0.5284810624,1.1069460035
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,42.00,0.760,0.7235406119,1.0503902442
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,45.00,0.980,0.8984911365,1.0907174932
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,46.00,0.805,0.9626654377,0.8362199041
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,46.00,0.915,0.9626654377,0.950485978
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2009,61.00,2.405,2.3346074631,1.0301517656
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2010,16.00,0.028,0.0349838342,0.8003696754
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2010,37.00,0.470,0.4860437373,0.9669911655
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,31.00,0.275,0.2789227369,0.9859361162
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,42.00,0.815,0.7235406119,1.1264053276
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,45.00,0.890,0.8984911365,0.9905495601
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,57.00,1.840,1.8869409123,0.9751232739
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,58.00,1.995,1.9928135826,1.001097151
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,58.00,2.135,1.9928135826,1.0713495826
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2011,61.00,2.110,2.3346074631,0.9037921935
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,20.00,0.060,0.0704784029,0.8513246256
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,23.00,0.106,0.1092896746,0.969899493
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,35.00,0.412,0.4082467067,1.0091936891
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,39.00,0.562,0.573375508,0.9801604571
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,40.00,0.600,0.6208008474,0.966493526
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,44.00,0.705,0.8372957072,0.8419964344
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,45.00,0.865,0.8984911365,0.9627251343
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2012,60.00,2.180,2.2165685787,0.9835021668
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,12.00,0.017,0.0141807771,1.1988059533
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,17.00,0.040,0.0423165951,0.9452556353
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,20.00,0.073,0.0704784029,1.0357782945
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,30.00,0.278,0.2516430415,1.1047394686
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,35.00,0.418,0.4082467067,1.0238906846
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,36.00,0.427,0.4459900283,0.9574205093
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2013,40.00,0.595,0.6208008474,0.9584394133
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2014,30.00,0.275,0.2516430415,1.0928178197
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2014,31.00,0.268,0.2789227369,0.9608395606
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2014,55.00,2.010,1.6868152287,1.1915946488
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2014,58.00,1.850,1.9928135826,0.9283357039
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2015,34.00,0.361,0.3727408257,0.9685013691
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2015,34.00,0.375,0.3727408257,1.0060609789
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2015,36.00,0.475,0.4459900283,1.0650462339
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2015,38.00,0.505,0.5284810624,0.9555687723
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2015,51.00,1.345,1.3308706095,1.0106166523
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2016,13.00,0.016,0.0182311481,0.8776188909
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2016,67.00,3.115,3.1340601496,0.9939183842
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2016,92.00,9.010,8.4795269832,1.0625592699
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2017,45.00,0.825,0.8984911365,0.9182060529
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2017,53.00,1.555,1.5016646521,1.0355174824
164712,EGOM,NONE,10,FALL,NMFS fall BTS,2019,43.00,0.685,0.7790038774,0.8793281007
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,17.00,0.030,0.0394296245,0.7608492447
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,22.00,0.085,0.0892532848,0.9523459015
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,31.00,0.320,0.2645783955,1.2094713908
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,32.00,0.280,0.2925796547,0.9570043423
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,41.00,0.610,0.6416442178,0.9506826105
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1992,60.00,2.090,2.1442708604,0.9746902962
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,13.00,0.015,0.0168523907,0.8900814275
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,16.00,0.031,0.0325384162,0.9527200039
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,18.00,0.043,0.0472583967,0.9098912146
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,18.00,0.044,0.0472583967,0.9310514754
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,18.00,0.046,0.0472583967,0.973371997
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,20.00,0.067,0.0659882767,1.015331864
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,22.00,0.090,0.0892532848,1.0083662486
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,28.00,0.229,0.1916417182,1.1949381489
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,31.00,0.081,0.2645783955,0.3061474458
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,33.00,0.328,0.3225442857,1.0169146207
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,33.00,0.345,0.3225442857,1.0696205615
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,35.00,0.405,0.388651576,1.0420644738
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,36.00,0.430,0.4249391032,1.0119096989
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,58.00,2.150,1.9258716193,1.1163776331
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,62.00,2.500,2.3790419037,1.050843197
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,63.00,2.410,2.5027665576,0.9629343946
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,65.00,2.630,2.7632954603,0.9517621397
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,67.00,2.750,3.0418014279,0.9040695342
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1993,81.00,4.910,5.5495399779,0.8847580195
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,15.00,0.021,0.0265206533,0.7918356988
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,21.00,0.108,0.0770207044,1.4022203614
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,28.00,0.180,0.1916417182,0.9392526935
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,31.00,0.252,0.2645783955,0.9524587203
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,34.00,0.417,0.3545441747,1.1761580919
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,36.00,0.428,0.4249391032,1.0072031421
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,45.00,1.060,0.8617813163,1.2300104214
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,54.00,1.730,1.5356485736,1.1265598326
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1994,94.00,9.690,8.8937546437,1.0895285949
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1995,21.00,0.079,0.0770207044,1.0256982273
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1995,45.00,0.799,0.8617813163,0.9271493648
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1995,48.00,1.030,1.0573268639,0.9741547625
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1996,21.00,0.077,0.0770207044,0.9997311836
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1996,21.00,0.078,0.0770207044,1.0127147054
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1996,57.00,1.820,1.8226125584,0.998566586
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,18.00,0.052,0.0472583967,1.1003335618
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,21.00,0.077,0.0770207044,0.9997311836
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,22.00,0.093,0.0892532848,1.0419784569
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,32.00,0.348,0.2925796547,1.1894196825
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,49.00,1.308,1.1287134549,1.1588415061
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1997,61.00,2.390,2.2595700209,1.0577233624
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1998,20.00,0.055,0.0659882767,0.8334813809
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1998,21.00,0.068,0.0770207044,0.8828794868
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1998,30.00,0.250,0.238469,1.0483542934
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1998,35.00,0.426,0.388651576,1.0960974465
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1998,81.00,5.460,5.5495399779,0.9838653333
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1999,20.00,0.058,0.0659882767,0.8789440017
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,1999,80.00,5.120,5.3353413865,0.9596386865
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,14.00,0.020,0.02131289,0.938399252
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,14.00,0.023,0.02131289,1.0791591398
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,15.00,0.028,0.0265206533,1.0557809317
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,17.00,0.037,0.0394296245,0.9383807351
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,17.00,0.037,0.0394296245,0.9383807351
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,17.00,0.042,0.0394296245,1.0651889426
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,17.00,0.043,0.0394296245,1.090550584
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,18.00,0.045,0.0472583967,0.9522117362
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,19.00,0.053,0.0560894913,0.9449185353
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,19.00,0.053,0.0560894913,0.9449185353
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,19.00,0.055,0.0560894913,0.9805758385
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,19.00,0.056,0.0560894913,0.9984044901
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,20.00,0.067,0.0659882767,1.015331864
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,21.00,0.068,0.0770207044,0.8828794868
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,21.00,0.076,0.0770207044,0.9867476617
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,21.00,0.084,0.0770207044,1.0906158366
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,22.00,0.087,0.0892532848,0.9747540404
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,22.00,0.088,0.0892532848,0.9859581098
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,22.00,0.095,0.0892532848,1.0643865958
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,23.00,0.095,0.1027530648,0.9245466323
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,24.00,0.115,0.1175876073,0.9779942174
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,25.00,0.133,0.1338249729,0.993835434
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,31.00,0.296,0.2645783955,1.1187610365
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,34.00,0.400,0.3545441747,1.1282092009
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,34.00,0.406,0.3545441747,1.1451323389
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,34.00,0.463,0.3545441747,1.30590215
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,35.00,0.414,0.388651576,1.0652214621
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,36.00,0.432,0.4249391032,1.0166162556
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,37.00,0.459,0.463479721,0.9903345912
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,38.00,0.540,0.5043467363,1.0706919688
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,41.00,0.608,0.6416442178,0.9475656183
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,45.00,0.940,0.8617813163,1.0907639586
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2000,48.00,1.290,1.0573268639,1.2200579064
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2001,24.00,0.097,0.1175876073,0.8249168616
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2001,47.00,1.060,0.9890936893,1.0716881641
164712,EGOM,NONE,10,SPRING,NMFS spring BTS,2001,52.00,1.420,1.3625641131,1.0421527958
